Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay	Comb CO2
BENTLEY Mulsanne	6.8	8	SemiAuto-8	2WD	Gasoline	CA	L2	California LEV-II LEV	FVGAV06.8ELP	midsize car	5	11	18	13	1	No	688
BMW 228i	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	22	34	26	6	No	341
BMW 228i	2	4	Man-6	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	22	34	26	6	No	341
BMW 228i	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	23	35	27	7	No	329
BMW 228i	2	4	SemiAuto-8	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	23	35	27	7	Yes	329
BMW 228i	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	23	36	28	7	No	320
BMW 228i	2	4	SemiAuto-8	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	23	36	28	7	Yes	320
BMW 228i Convertible	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	22	33	26	6	No	340
BMW 228i Convertible	2	4	SemiAuto-8	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	22	33	26	6	No	340
BMW 228i Convertible	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	23	34	27	7	No	334
BMW 228i Convertible	2	4	SemiAuto-8	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	23	34	27	7	Yes	334
BMW 320i	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	23	36	27	7	No	322
BMW 320i	2	4	Man-6	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	23	36	27	7	Yes	322
BMW 320i	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	23	35	27	7	No	329
BMW 320i	2	4	SemiAuto-8	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	23	35	27	7	Yes	329
BMW 320i	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	24	36	28	7	No	320
BMW 320i	2	4	SemiAuto-8	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	24	36	28	7	Yes	320
BMW 328d	2	4	SemiAuto-8	4WD	Diesel	FA	B5	Federal Tier 2 Bin 5	FBMXV02.0N47	small car	5	31	43	35	8	Yes	288
BMW 328d	2	4	SemiAuto-8	4WD	Diesel	CA	U2	California LEV-II ULEV	FBMXV02.0N47	small car	6	31	43	35	8	Yes	288
BMW 328d	2	4	SemiAuto-8	2WD	Diesel	FA	B5	Federal Tier 2 Bin 5	FBMXV02.0N47	small car	5	32	45	37	8	Yes	279
BMW 328d	2	4	SemiAuto-8	2WD	Diesel	CA	U2	California LEV-II ULEV	FBMXV02.0N47	small car	6	32	45	37	8	Yes	279
BMW 328d Sports Wagon	2	4	SemiAuto-8	4WD	Diesel	FA	B5	Federal Tier 2 Bin 5	FBMXV02.0N47	station wagon	5	31	43	35	8	Yes	288
BMW 328d Sports Wagon	2	4	SemiAuto-8	4WD	Diesel	CA	U2	California LEV-II ULEV	FBMXV02.0N47	station wagon	6	31	43	35	8	Yes	288
BMW 328i	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	22	34	26	6	No	341
BMW 328i	2	4	Man-6	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	22	34	26	6	No	341
BMW 328i	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	22	33	26	6	No	340
BMW 328i	2	4	SemiAuto-8	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	22	33	26	6	No	340
BMW 328i	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV02.0N26	small car	5	22	33	26	6	No	340
BMW 328i	2	4	SemiAuto-8	4WD	Gasoline	CA	S2	California LEV-II SULEV	FBMXV02.0N26	small car	8	22	33	26	6	No	340
BMW 328i	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	23	35	27	7	No	324
BMW 328i	2	4	SemiAuto-8	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	23	35	27	7	Yes	324
BMW 328i	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV02.0N26	small car	5	23	35	27	7	No	324
BMW 328i	2	4	SemiAuto-8	2WD	Gasoline	CA	S2	California LEV-II SULEV	FBMXV02.0N26	small car	8	23	35	27	7	Yes	324
BMW 328i Gran Turismo	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	large car	5	22	33	26	6	No	340
BMW 328i Gran Turismo	2	4	SemiAuto-8	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	large car	6	22	33	26	6	No	340
BMW 328i Gran Turismo	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV02.0N26	large car	5	22	33	26	6	No	340
BMW 328i Gran Turismo	2	4	SemiAuto-8	4WD	Gasoline	CA	S2	California LEV-II SULEV	FBMXV02.0N26	large car	8	22	33	26	6	No	340
BMW 328i Sports Wagon	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	station wagon	5	22	33	26	6	No	340
BMW 328i Sports Wagon	2	4	SemiAuto-8	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	station wagon	6	22	33	26	6	No	340
BMW 335i	3	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ03.0N55	small car	5	20	28	23	5	No	393
BMW 335i	3	6	Man-6	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ03.0N55	small car	6	20	28	23	5	No	393
BMW 335i	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ03.0N55	small car	5	20	30	24	6	No	376
BMW 335i	3	6	Man-6	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ03.0N55	small car	6	20	30	24	6	No	376
BMW 335i	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ03.0N55	small car	5	20	30	24	6	No	377
BMW 335i	3	6	SemiAuto-8	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ03.0N55	small car	6	20	30	24	6	No	377
BMW 335i	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ03.0N55	small car	5	21	32	25	6	No	358
BMW 335i	3	6	SemiAuto-8	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ03.0N55	small car	6	21	32	25	6	No	358
BMW 335i Gran Turismo	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ03.0N55	large car	5	20	30	24	6	No	377
BMW 335i Gran Turismo	3	6	SemiAuto-8	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ03.0N55	large car	6	20	30	24	6	No	377
BMW 428i Convertible	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	21	33	25	6	No	354
BMW 428i Convertible	2	4	SemiAuto-8	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	21	33	25	6	No	354
BMW 428i Convertible	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV02.0N26	small car	5	21	33	25	6	No	354
BMW 428i Convertible	2	4	SemiAuto-8	4WD	Gasoline	CA	S2	California LEV-II SULEV	FBMXV02.0N26	small car	8	21	33	25	6	No	354
BMW 428i Convertible	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	23	34	27	7	No	334
BMW 428i Convertible	2	4	SemiAuto-8	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	23	34	27	7	Yes	334
BMW 428i Coupe	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	22	34	26	6	No	341
BMW 428i Coupe	2	4	Man-6	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	22	34	26	6	No	341
BMW 428i Coupe	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	22	33	26	6	No	340
BMW 428i Coupe	2	4	SemiAuto-8	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	22	33	26	6	No	340
BMW 428i Coupe	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV02.0N26	small car	5	22	33	26	6	No	340
BMW 428i Coupe	2	4	SemiAuto-8	4WD	Gasoline	CA	S2	California LEV-II SULEV	FBMXV02.0N26	small car	8	22	33	26	6	No	340
BMW 428i Coupe	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	23	35	27	7	No	324
BMW 428i Coupe	2	4	SemiAuto-8	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	23	35	27	7	Yes	324
BMW 428i Coupe	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV02.0N26	small car	5	23	35	27	7	No	324
BMW 428i Coupe	2	4	SemiAuto-8	2WD	Gasoline	CA	S2	California LEV-II SULEV	FBMXV02.0N26	small car	8	23	35	27	7	Yes	324
BMW 428i Gran Coupe	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	22	32	26	6	No	344
BMW 428i Gran Coupe	2	4	SemiAuto-8	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	22	32	26	6	No	344
BMW 428i Gran Coupe	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	small car	5	23	34	27	7	No	334
BMW 428i Gran Coupe	2	4	SemiAuto-8	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	small car	6	23	34	27	7	Yes	334
BMW 435i Convertible	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ03.0N55	small car	5	20	29	23	5	No	382
BMW 435i Convertible	3	6	SemiAuto-8	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ03.0N55	small car	6	20	29	23	5	No	382
BMW 435i Convertible	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ03.0N55	small car	5	20	31	24	6	No	374
BMW 435i Convertible	3	6	SemiAuto-8	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ03.0N55	small car	6	20	31	24	6	No	374
BMW 435i Coupe	3	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ03.0N55	small car	5	20	28	23	5	No	393
BMW 435i Coupe	3	6	Man-6	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ03.0N55	small car	6	20	28	23	5	No	393
BMW 435i Coupe	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ03.0N55	small car	5	20	30	24	6	No	376
BMW 435i Coupe	3	6	Man-6	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ03.0N55	small car	6	20	30	24	6	No	376
BMW 435i Coupe	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ03.0N55	small car	5	20	30	24	6	No	377
BMW 435i Coupe	3	6	SemiAuto-8	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ03.0N55	small car	6	20	30	24	6	No	377
BMW 435i Coupe	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ03.0N55	small car	5	21	32	25	6	No	358
BMW 435i Coupe	3	6	SemiAuto-8	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ03.0N55	small car	6	21	32	25	6	No	358
BMW 435i Gran Coupe	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ03.0N55	small car	5	20	31	24	6	No	375
BMW 435i Gran Coupe	3	6	SemiAuto-8	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ03.0N55	small car	6	20	31	24	6	No	375
BMW 435i Gran Coupe	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ03.0N55	small car	5	21	32	25	6	No	358
BMW 435i Gran Coupe	3	6	SemiAuto-8	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ03.0N55	small car	6	21	32	25	6	No	358
BMW 528i	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	midsize car	5	22	33	26	6	No	340
BMW 528i	2	4	SemiAuto-8	4WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	midsize car	6	22	33	26	6	No	340
BMW 528i	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ02.0N20	midsize car	5	23	34	27	7	No	334
BMW 528i	2	4	SemiAuto-8	2WD	Gasoline	CA	L2ULEV125	California LEV-II ULEV125	FBMXJ02.0N20	midsize car	6	23	34	27	7	Yes	334
BMW 535d	3	6	SemiAuto-8	4WD	Diesel	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0N57	midsize car	5	26	37	30	6	No	338
BMW 535d	3	6	SemiAuto-8	4WD	Diesel	CA	U2	California LEV-II ULEV	FBMXV03.0N57	midsize car	6	26	37	30	6	No	338
BMW 535d	3	6	SemiAuto-8	2WD	Diesel	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0N57	midsize car	5	26	38	30	7	No	334
BMW 535d	3	6	SemiAuto-8	2WD	Diesel	CA	U2	California LEV-II ULEV	FBMXV03.0N57	midsize car	6	26	38	30	7	Yes	334
BMW 535i	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0F10	midsize car	5	20	29	23	5	No	382
BMW 535i	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV03.0F10	midsize car	6	20	29	23	5	No	382
BMW 535i	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0F10	midsize car	5	20	31	24	6	No	374
BMW 535i	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV03.0F10	midsize car	6	20	31	24	6	No	374
BMW 535i Gran Turismo	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0F10	large car	5	18	26	21	5	No	418
BMW 535i Gran Turismo	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV03.0F10	large car	6	18	26	21	5	No	418
BMW 535i Gran Turismo	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0F10	large car	5	19	28	22	5	No	403
BMW 535i Gran Turismo	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV03.0F10	large car	6	19	28	22	5	No	403
BMW 550i	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	midsize car	5	16	25	19	4	No	461
BMW 550i	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	midsize car	6	16	25	19	4	No	461
BMW 550i	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	midsize car	5	17	25	20	5	No	438
BMW 550i	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	midsize car	6	17	25	20	5	No	438
BMW 550i Gran Turismo	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	large car	5	16	24	19	4	No	477
BMW 550i Gran Turismo	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	large car	6	16	24	19	4	No	477
BMW 550i Gran Turismo	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	large car	5	16	25	19	4	No	463
BMW 550i Gran Turismo	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	large car	6	16	25	19	4	No	463
BMW 640i	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0F10	small car	5	20	29	23	5	No	382
BMW 640i	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV03.0F10	small car	6	20	29	23	5	No	382
BMW 640i	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0F10	small car	5	21	32	25	6	No	358
BMW 640i	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV03.0F10	small car	6	21	32	25	6	No	358
BMW 640i Convertible	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0F10	small car	5	20	29	23	5	No	382
BMW 640i Convertible	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV03.0F10	small car	6	20	29	23	5	No	382
BMW 640i Convertible	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0F10	small car	5	20	31	24	6	No	374
BMW 640i Convertible	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV03.0F10	small car	6	20	31	24	6	No	374
BMW 640i Gran Coupe	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0F10	small car	5	20	29	23	5	No	382
BMW 640i Gran Coupe	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV03.0F10	small car	6	20	29	23	5	No	382
BMW 640i Gran Coupe	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0F10	small car	5	20	31	24	6	No	374
BMW 640i Gran Coupe	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV03.0F10	small car	6	20	31	24	6	No	374
BMW 650i	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	small car	5	16	25	19	4	No	461
BMW 650i	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	small car	6	16	25	19	4	No	461
BMW 650i	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	small car	5	17	25	20	5	No	440
BMW 650i	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	small car	6	17	25	20	5	No	440
BMW 650i Convertible	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	small car	5	16	24	19	4	No	477
BMW 650i Convertible	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	small car	6	16	24	19	4	No	477
BMW 650i Convertible	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	small car	5	17	25	20	5	No	440
BMW 650i Convertible	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	small car	6	17	25	20	5	No	440
BMW 650i Gran Coupe	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	small car	5	16	24	19	4	No	477
BMW 650i Gran Coupe	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	small car	6	16	24	19	4	No	477
BMW 650i Gran Coupe	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	small car	5	17	25	20	5	No	440
BMW 650i Gran Coupe	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	small car	6	17	25	20	5	No	440
BMW 740Ld	3	6	SemiAuto-8	4WD	Diesel	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0N57	large car	5	23	31	26	5	No	387
BMW 740Ld	3	6	SemiAuto-8	4WD	Diesel	CA	U2	California LEV-II ULEV	FBMXV03.0N57	large car	6	23	31	26	5	No	387
BMW 740Li	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0F10	large car	5	19	28	22	5	No	400
BMW 740Li	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV03.0F10	large car	6	19	28	22	5	No	400
BMW 740Li	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0F10	large car	5	19	29	23	5	No	394
BMW 740Li	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV03.0F10	large car	6	19	29	23	5	No	394
BMW 740i	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0F10	large car	5	19	29	23	5	No	394
BMW 740i	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV03.0F10	large car	6	19	29	23	5	No	394
BMW 750Li	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	large car	5	16	24	19	4	No	477
BMW 750Li	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	large car	6	16	24	19	4	No	477
BMW 750Li	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	large car	5	16	25	19	4	No	463
BMW 750Li	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	large car	6	16	25	19	4	No	463
BMW 750i	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	large car	5	16	24	19	4	No	477
BMW 750i	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	large car	6	16	24	19	4	No	477
BMW 750i	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	large car	5	17	25	20	5	No	438
BMW 750i	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	large car	6	17	25	20	5	No	438
BMW 760Li	6	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV06.0N74	large car	5	13	20	15	3	No	586
BMW 760Li	6	12	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV06.0N74	large car	6	13	20	15	3	No	586
BMW ActiveHybrid 3	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0AH3	small car	5	25	33	28	7	No	314
BMW ActiveHybrid 3	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV03.0AH3	small car	6	25	33	28	7	Yes	314
BMW ActiveHybrid 5	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0AH5	midsize car	5	23	30	26	6	No	346
BMW ActiveHybrid 5	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV03.0AH5	midsize car	6	23	30	26	6	No	346
BMW ActiveHybrid 7L	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV03.0AH5	large car	5	22	30	25	6	No	350
BMW ActiveHybrid 7L	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV03.0AH5	large car	6	22	30	25	6	No	350
BMW Alpina B6 Gran Coupe	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	small car	5	16	24	19	4	No	477
BMW Alpina B6 Gran Coupe	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	small car	6	16	24	19	4	No	477
BMW Alpina B7 LWB	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	large car	5	16	24	19	4	No	477
BMW Alpina B7 LWB	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	large car	6	16	24	19	4	No	477
BMW Alpina B7 LWB	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	large car	5	16	25	19	4	No	463
BMW Alpina B7 LWB	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	large car	6	16	25	19	4	No	463
BMW Alpina B7 SWB	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	large car	5	16	24	19	4	No	477
BMW Alpina B7 SWB	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	large car	6	16	24	19	4	No	477
BMW Alpina B7 SWB	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXV04.4N63	large car	5	16	25	19	4	No	463
BMW Alpina B7 SWB	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FBMXV04.4N63	large car	6	16	25	19	4	No	463
BMW M235i	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FBMXJ03.0N55	small car	5	19	28	22	5	No	392
