Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay	Comb CO2
BMW 328i	2	4	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ02.0N20	small car	6	22	33	26	7	Yes	343
BMW 328i	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV02.0N26	small car	5	22	33	26	7	No	343
BMW 328i	2	4	SemiAuto-8	4WD	Gasoline	CA	S2	California LEV-II SULEV	EBMXV02.0N26	small car	8	22	33	26	7	Yes	343
BMW 328i	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ02.0N20	small car	5	23	35	27	7	No	323
BMW 328i	2	4	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ02.0N20	small car	6	23	35	27	7	Yes	323
BMW 328i	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV02.0N26	small car	5	23	35	27	7	No	323
BMW 328i	2	4	SemiAuto-8	2WD	Gasoline	CA	S2	California LEV-II SULEV	EBMXV02.0N26	small car	8	23	35	27	7	Yes	323
BMW 328i Gran Turismo	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ02.0N20	large car	5	22	33	26	7	No	343
BMW 328i Gran Turismo	2	4	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ02.0N20	large car	6	22	33	26	7	Yes	343
BMW 328i Sports Wagon	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ02.0N20	station wagon	5	22	33	26	7	No	343
BMW 328i Sports Wagon	2	4	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ02.0N20	station wagon	6	22	33	26	7	Yes	343
BMW 335i	3	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ03.0N55	small car	5	20	28	23	6	No	390
BMW 335i	3	6	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ03.0N55	small car	6	20	28	23	6	No	390
BMW 335i	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ03.0N55	small car	5	20	30	23	6	No	379
BMW 335i	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ03.0N55	small car	6	20	30	23	6	No	379
BMW 335i	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ03.0N55	small car	5	20	30	24	6	No	375
BMW 335i	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ03.0N55	small car	6	20	30	24	6	No	375
BMW 335i	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ03.0N55	small car	5	22	32	25	6	No	349
BMW 335i	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ03.0N55	small car	6	22	32	25	6	No	349
BMW 335i Gran Turismo	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ03.0N55	large car	5	20	30	24	6	No	375
BMW 335i Gran Turismo	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ03.0N55	large car	6	20	30	24	6	No	375
BMW 428i Convertible	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ02.0N20	small car	5	21	33	25	6	No	356
BMW 428i Convertible	2	4	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ02.0N20	small car	6	21	33	25	6	No	356
BMW 428i Convertible	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ02.0N20	small car	5	23	34	27	7	No	332
BMW 428i Convertible	2	4	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ02.0N20	small car	6	23	34	27	7	Yes	332
BMW 428i Coupe	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ02.0N20	small car	5	22	34	26	7	No	337
BMW 428i Coupe	2	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ02.0N20	small car	6	22	34	26	7	Yes	337
BMW 428i Coupe	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ02.0N20	small car	5	22	33	26	7	No	343
BMW 428i Coupe	2	4	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ02.0N20	small car	6	22	33	26	7	Yes	343
BMW 428i Coupe	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV02.0N26	small car	5	22	33	26	7	No	343
BMW 428i Coupe	2	4	SemiAuto-8	4WD	Gasoline	CA	S2	California LEV-II SULEV	EBMXV02.0N26	small car	8	22	33	26	7	Yes	343
BMW 428i Coupe	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ02.0N20	small car	5	23	35	27	7	No	323
BMW 428i Coupe	2	4	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ02.0N20	small car	6	23	35	27	7	Yes	323
BMW 428i Coupe	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV02.0N26	small car	5	23	35	27	7	No	323
BMW 428i Coupe	2	4	SemiAuto-8	2WD	Gasoline	CA	S2	California LEV-II SULEV	EBMXV02.0N26	small car	8	23	35	27	7	Yes	323
BMW 435i Convertible	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ03.0N55	small car	5	20	30	24	6	No	375
BMW 435i Convertible	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ03.0N55	small car	6	20	30	24	6	No	375
BMW 435i Coupe	3	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ03.0N55	small car	5	20	28	23	6	No	390
BMW 435i Coupe	3	6	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ03.0N55	small car	6	20	28	23	6	No	390
BMW 435i Coupe	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ03.0N55	small car	5	20	30	23	6	No	379
BMW 435i Coupe	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ03.0N55	small car	6	20	30	23	6	No	379
BMW 435i Coupe	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ03.0N55	small car	5	20	30	24	6	No	375
BMW 435i Coupe	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ03.0N55	small car	6	20	30	24	6	No	375
BMW 435i Coupe	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ03.0N55	small car	5	22	32	25	6	No	349
BMW 435i Coupe	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ03.0N55	small car	6	22	32	25	6	No	349
BMW 528i	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ02.0N20	midsize car	5	22	33	26	7	No	343
BMW 528i	2	4	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ02.0N20	midsize car	6	22	33	26	7	Yes	343
BMW 528i	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ02.0N20	midsize car	5	23	34	27	7	No	332
BMW 528i	2	4	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ02.0N20	midsize car	6	23	34	27	7	Yes	332
BMW 535d	3	6	SemiAuto-8	4WD	Diesel	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0N57	midsize car	5	26	37	30	7	No	340
BMW 535d	3	6	SemiAuto-8	4WD	Diesel	CA	U2	California LEV-II ULEV	EBMXV03.0N57	midsize car	6	26	37	30	7	Yes	340
BMW 535d	3	6	SemiAuto-8	2WD	Diesel	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0N57	midsize car	5	26	38	30	7	No	337
BMW 535d	3	6	SemiAuto-8	2WD	Diesel	CA	U2	California LEV-II ULEV	EBMXV03.0N57	midsize car	6	26	38	30	7	Yes	337
BMW 535i	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0F10	midsize car	5	20	30	23	6	No	379
BMW 535i	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0F10	midsize car	6	20	30	23	6	No	379
BMW 535i	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0F10	midsize car	5	20	29	23	6	No	382
BMW 535i	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0F10	midsize car	6	20	29	23	6	No	382
BMW 535i	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0F10	midsize car	5	20	30	24	6	No	376
BMW 535i	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0F10	midsize car	6	20	30	24	6	No	376
BMW 535i Gran Turismo	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0F10	large car	5	18	26	21	5	No	418
BMW 535i Gran Turismo	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0F10	large car	6	18	26	21	5	No	418
BMW 535i Gran Turismo	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0F10	large car	5	19	28	22	5	No	403
BMW 535i Gran Turismo	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0F10	large car	6	19	28	22	5	No	403
BMW 550i	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	midsize car	5	16	24	19	4	No	466
BMW 550i	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	midsize car	6	16	24	19	4	No	466
BMW 550i	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	midsize car	5	17	25	20	5	No	455
BMW 550i	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	midsize car	6	17	25	20	5	No	455
BMW 550i Gran Turismo	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	large car	5	16	24	19	4	No	470
BMW 550i Gran Turismo	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	large car	6	16	24	19	4	No	470
BMW 550i Gran Turismo	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	large car	5	16	25	19	4	No	465
BMW 550i Gran Turismo	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	large car	6	16	25	19	4	No	465
BMW 640i	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0F10	small car	5	20	29	23	6	No	382
BMW 640i	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0F10	small car	6	20	29	23	6	No	382
BMW 640i	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0F10	small car	5	22	32	25	6	No	349
BMW 640i	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0F10	small car	6	22	32	25	6	No	349
BMW 640i Convertible	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0F10	small car	5	20	29	23	6	No	382
BMW 640i Convertible	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0F10	small car	6	20	29	23	6	No	382
BMW 640i Convertible	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0F10	small car	5	20	30	24	6	No	376
BMW 640i Convertible	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0F10	small car	6	20	30	24	6	No	376
BMW 640i Gran Coupe	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0F10	small car	5	20	29	23	6	No	382
BMW 640i Gran Coupe	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0F10	small car	6	20	29	23	6	No	382
BMW 640i Gran Coupe	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0F10	small car	5	20	30	24	6	No	376
BMW 640i Gran Coupe	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0F10	small car	6	20	30	24	6	No	376
BMW 650i	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	small car	5	16	24	19	4	No	470
BMW 650i	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	small car	6	16	24	19	4	No	470
BMW 650i	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	small car	5	17	25	20	5	No	455
BMW 650i	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	small car	6	17	25	20	5	No	455
BMW 650i Convertible	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	small car	5	16	24	19	4	No	470
BMW 650i Convertible	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	small car	6	16	24	19	4	No	470
BMW 650i Convertible	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	small car	5	17	25	20	5	No	455
BMW 650i Convertible	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	small car	6	17	25	20	5	No	455
BMW 650i Gran Coupe	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	small car	5	16	24	19	4	No	470
BMW 650i Gran Coupe	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	small car	6	16	24	19	4	No	470
BMW 650i Gran Coupe	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	small car	5	17	25	20	5	No	455
BMW 650i Gran Coupe	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	small car	6	17	25	20	5	No	455
BMW 740Li	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0F10	large car	5	19	28	22	5	No	400
BMW 740Li	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0F10	large car	6	19	28	22	5	No	400
BMW 740Li	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0F10	large car	5	19	29	22	5	No	396
BMW 740Li	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0F10	large car	6	19	29	22	5	No	396
BMW 740i	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0F10	large car	5	19	29	22	5	No	396
BMW 740i	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0F10	large car	6	19	29	22	5	No	396
BMW 750Li	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	large car	5	16	24	19	4	No	470
BMW 750Li	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	large car	6	16	24	19	4	No	470
BMW 750Li	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	large car	5	16	25	19	4	No	465
BMW 750Li	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	large car	6	16	25	19	4	No	465
BMW 750i	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	large car	5	16	24	19	4	No	470
BMW 750i	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	large car	6	16	24	19	4	No	470
BMW 750i	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	large car	5	17	25	20	5	No	455
BMW 750i	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	large car	6	17	25	20	5	No	455
BMW 760Li	6	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV06.0N74	large car	5	13	20	15	2	No	586
BMW 760Li	6	12	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV06.0N74	large car	6	13	20	15	2	No	586
BMW ActiveHybrid 3	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0AH3	small car	5	25	33	28	7	No	314
BMW ActiveHybrid 3	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0AH3	small car	6	25	33	28	7	Yes	314
BMW ActiveHybrid 5	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0AH5	midsize car	5	23	30	26	7	No	346
BMW ActiveHybrid 5	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0AH5	midsize car	6	23	30	26	7	Yes	346
BMW ActiveHybrid 7L	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV03.0AH5	large car	5	22	30	25	6	No	350
BMW ActiveHybrid 7L	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV03.0AH5	large car	6	22	30	25	6	No	350
BMW Alpina B7 LWB	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	large car	5	16	24	19	4	No	470
BMW Alpina B7 LWB	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	large car	6	16	24	19	4	No	470
BMW Alpina B7 LWB	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	large car	5	16	25	19	4	No	465
BMW Alpina B7 LWB	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	large car	6	16	25	19	4	No	465
BMW Alpina B7 SWB	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	large car	5	16	24	19	4	No	470
BMW Alpina B7 SWB	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	large car	6	16	24	19	4	No	470
BMW Alpina B7 SWB	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4N63	large car	5	16	25	19	4	No	465
BMW Alpina B7 SWB	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXV04.4N63	large car	6	16	25	19	4	No	465
BMW M235i	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ03.0N55	small car	5	19	28	23	6	No	389
BMW M235i	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ03.0N55	small car	6	19	28	23	6	No	389
BMW M235i	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ03.0N55	small car	5	22	32	25	6	No	350
BMW M235i	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ03.0N55	small car	6	22	32	25	6	No	350
BMW M5	4.4	8	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4S63	midsize car	5	14	20	16	3	No	554
BMW M5	4.4	8	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	EBMXV04.4S63	midsize car	5	14	20	16	3	No	554
BMW M5	4.4	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4S63	midsize car	5	15	22	17	3	No	518
BMW M5	4.4	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	EBMXV04.4S63	midsize car	5	15	22	17	3	No	518
BMW M6 Convertible	4.4	8	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4S63	small car	5	14	20	16	3	No	554
BMW M6 Convertible	4.4	8	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	EBMXV04.4S63	small car	5	14	20	16	3	No	554
BMW M6 Convertible	4.4	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4S63	small car	5	15	22	17	3	No	518
BMW M6 Convertible	4.4	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	EBMXV04.4S63	small car	5	15	22	17	3	No	518
BMW M6 Coupe	4.4	8	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4S63	small car	5	14	20	16	3	No	554
BMW M6 Coupe	4.4	8	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	EBMXV04.4S63	small car	5	14	20	16	3	No	554
BMW M6 Coupe	4.4	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4S63	small car	5	15	22	17	3	No	518
BMW M6 Coupe	4.4	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	EBMXV04.4S63	small car	5	15	22	17	3	No	518
BMW M6 Gran Coupe	4.4	8	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4S63	small car	5	14	20	16	3	No	554
BMW M6 Gran Coupe	4.4	8	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	EBMXV04.4S63	small car	5	14	20	16	3	No	554
BMW M6 Gran Coupe	4.4	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXV04.4S63	small car	5	15	22	17	3	No	518
BMW M6 Gran Coupe	4.4	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	EBMXV04.4S63	small car	5	15	22	17	3	No	518
BMW X1 sDrive28i	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ02.0N20	large car	5	23	34	27	7	No	332
BMW X1 sDrive28i	2	4	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ02.0N20	large car	6	23	34	27	7	Yes	332
BMW X1 xDrive28i	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ02.0N20	large car	5	22	33	26	7	No	343
BMW X1 xDrive28i	2	4	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ02.0N20	large car	6	22	33	26	7	Yes	343
BMW X1 xDrive35i	3	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ03.0N55	large car	5	18	27	21	5	No	423
BMW X1 xDrive35i	3	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ03.0N55	large car	6	18	27	21	5	No	423
BMW X3 xDrive28i	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ02.0N20	small SUV	5	21	28	24	6	No	370
BMW X3 xDrive28i	2	4	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ02.0N20	small SUV	6	21	28	24	6	No	370
BMW X3 xDrive35i	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ03.0N55	small SUV	5	19	26	21	5	No	415
BMW X3 xDrive35i	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ03.0N55	small SUV	6	19	26	21	5	No	415
BMW X5	3	6	SemiAuto-8	4WD	Diesel	FA	B5	Federal Tier 2 Bin 5	EBMXT03.0N57	standard SUV	5	23	31	26	6	No	391
BMW X5	3	6	SemiAuto-8	4WD	Diesel	CA	U2	California LEV-II ULEV	EBMXT03.0N57	standard SUV	6	23	31	26	6	No	391
BMW X5	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXT03.0F15	standard SUV	5	18	27	21	5	No	419
BMW X5	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXT03.0F15	standard SUV	6	18	27	21	5	No	419
BMW X5	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXT03.0F15	standard SUV	5	19	27	22	5	No	406
BMW X5	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXT03.0F15	standard SUV	6	19	27	22	5	No	406
BMW X5	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXT04.4F15	standard SUV	5	14	22	17	3	No	525
BMW X5	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXT04.4F15	standard SUV	6	14	22	17	3	No	525
BMW X6	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXT03.0F15	standard SUV	5	17	24	20	5	No	448
BMW X6	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXT03.0F15	standard SUV	6	17	24	20	5	No	448
BMW X6	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXT04.4F15	standard SUV	5	14	21	17	3	No	532
BMW X6	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXT04.4F15	standard SUV	6	14	21	17	3	No	532
BMW X6 M	4.4	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXT04.4S63	standard SUV	5	13	17	15	2	No	606
BMW X6 M	4.4	8	SemiAuto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	EBMXT04.4S63	standard SUV	5	13	17	15	2	No	606
BMW Z4	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EBMXJ02.0N20	small car	5	22	34	26	7	No	337
BMW Z4	2	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	EBMXJ02.0N20	small car	6	22	34	26	7	Yes	337
