Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay	Comb CO2
BMW 320i	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ02.0N20	small car	5	23	35	27	7	No	329
BMW 320i	2	4	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ02.0N20	small car	6	23	35	27	7	Yes	329
BMW 320i	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ02.0N20	small car	5	24	36	28	7	No	320
BMW 320i	2	4	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ02.0N20	small car	6	24	36	28	7	Yes	320
BMW 328i	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ02.0N20	small car	5	22	34	26	7	No	336
BMW 328i	2	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ02.0N20	small car	6	22	34	26	7	Yes	336
BMW 328i	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ02.0N20	small car	5	22	33	26	7	No	321
BMW 328i	2	4	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ02.0N20	small car	6	22	33	26	7	Yes	321
BMW 328i	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ02.0N20	small car	5	23	33	26	7	No	341
BMW 328i	2	4	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ02.0N20	small car	6	23	33	26	7	Yes	341
BMW 328i	3	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.051R	small car	5	16	25	19	4	No	461
BMW 328i	3	6	Man-6	4WD	Gasoline	CA	S2	California LEV-II SULEV	DBMXV03.051R	small car	8	16	25	19	4	No	461
BMW 328i	3	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0E89	small car	5	16	25	19	4	No	461
BMW 328i	3	6	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0E89	small car	6	16	25	19	4	No	461
BMW 328i	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.051R	small car	5	19	28	22	5	No	405
BMW 328i	3	6	Man-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	DBMXV03.051R	small car	8	19	28	22	5	No	405
BMW 328i	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0E89	small car	5	19	28	22	5	No	405
BMW 328i	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0E89	small car	6	19	28	22	5	No	405
BMW 328i	3	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.051R	small car	5	17	25	20	5	No	442
BMW 328i	3	6	SemiAuto-6	4WD	Gasoline	CA	S2	California LEV-II SULEV	DBMXV03.051R	small car	8	17	25	20	5	No	442
BMW 328i	3	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0E89	small car	5	17	25	20	5	No	442
BMW 328i	3	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0E89	small car	6	17	25	20	5	No	442
BMW 328i	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.051R	small car	5	18	28	22	5	No	413
BMW 328i	3	6	SemiAuto-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	DBMXV03.051R	small car	8	18	28	22	5	No	413
BMW 328i	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0E89	small car	5	18	28	22	5	No	413
BMW 328i	3	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0E89	small car	6	18	28	22	5	No	413
BMW 328i Convertible	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.051R	small car	5	17	26	20	5	No	446
BMW 328i Convertible	3	6	Man-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	DBMXV03.051R	small car	8	17	26	20	5	No	446
BMW 328i Convertible	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0E89	small car	5	17	26	20	5	No	446
BMW 328i Convertible	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0E89	small car	6	17	26	20	5	No	446
BMW 328i Convertible	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.051R	small car	5	18	27	21	5	No	426
BMW 328i Convertible	3	6	SemiAuto-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	DBMXV03.051R	small car	8	18	27	21	5	No	426
BMW 328i Convertible	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0E89	small car	5	18	27	21	5	No	426
BMW 328i Convertible	3	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0E89	small car	6	18	27	21	5	No	426
BMW 335i	3	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ03.0N55	small car	5	20	28	23	6	No	373
BMW 335i	3	6	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ03.0N55	small car	6	20	28	23	6	No	373
BMW 335i	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ03.0N55	small car	5	20	30	23	6	No	385
BMW 335i	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ03.0N55	small car	6	20	30	23	6	No	385
BMW 335i	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ03.0N55	small car	5	20	30	24	6	No	377
BMW 335i	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ03.0N55	small car	6	20	30	24	6	No	377
BMW 335i	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ03.0N55	small car	5	23	33	26	7	No	341
BMW 335i	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ03.0N55	small car	6	23	33	26	7	Yes	341
BMW 335i Convertible	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ03.0N55	small car	5	19	28	22	5	No	403
BMW 335i Convertible	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ03.0N55	small car	6	19	28	22	5	No	403
BMW 335i Convertible	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ03.0N55	small car	5	18	27	21	5	No	414
BMW 335i Convertible	3	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ03.0N55	small car	6	18	27	21	5	No	414
BMW 335i Coupe	3	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ03.0N55	small car	5	20	28	23	6	No	373
BMW 335i Coupe	3	6	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ03.0N55	small car	6	20	28	23	6	No	373
BMW 335i Coupe	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ03.0N55	small car	5	19	28	22	5	No	403
BMW 335i Coupe	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ03.0N55	small car	6	19	28	22	5	No	403
BMW 335i Coupe	3	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ03.0N55	small car	5	18	27	21	5	No	418
BMW 335i Coupe	3	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ03.0N55	small car	6	18	27	21	5	No	418
BMW 335i Coupe	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ03.0N55	small car	5	18	27	21	5	No	414
BMW 335i Coupe	3	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ03.0N55	small car	6	18	27	21	5	No	414
BMW 335is Convertible	3	6	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0ULR	small car	5	17	24	19	4	No	458
BMW 335is Convertible	3	6	AMS-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0ULR	small car	6	17	24	19	4	No	458
BMW 335is Convertible	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0ULR	small car	5	18	26	21	5	No	426
BMW 335is Convertible	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0ULR	small car	6	18	26	21	5	No	426
BMW 335is Coupe	3	6	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0ULR	small car	5	17	24	19	4	No	458
BMW 335is Coupe	3	6	AMS-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0ULR	small car	6	17	24	19	4	No	458
BMW 335is Coupe	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0ULR	small car	5	18	26	21	5	No	426
BMW 335is Coupe	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0ULR	small car	6	18	26	21	5	No	426
BMW 528i	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ02.0N20	midsize car	5	22	33	26	7	No	321
BMW 528i	2	4	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ02.0N20	midsize car	6	22	33	26	7	Yes	321
BMW 528i	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ02.0N20	midsize car	5	24	34	28	7	No	323
BMW 528i	2	4	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ02.0N20	midsize car	6	24	34	28	7	Yes	323
BMW 535i	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0F10	midsize car	5	20	30	23	6	No	385
BMW 535i	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0F10	midsize car	6	20	30	23	6	No	385
BMW 535i	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0F10	midsize car	5	21	30	24	6	No	368
BMW 535i	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0F10	midsize car	6	21	30	24	6	No	368
BMW 535i	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0F10	midsize car	5	20	30	24	6	No	374
BMW 535i	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0F10	midsize car	6	20	30	24	6	No	374
BMW 535i Gran Turismo	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0F10	large car	5	18	26	21	5	No	432
BMW 535i Gran Turismo	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0F10	large car	6	18	26	21	5	No	432
BMW 535i Gran Turismo	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0F10	large car	5	20	30	24	6	No	374
BMW 535i Gran Turismo	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0F10	large car	6	20	30	24	6	No	374
BMW 550i	4.4	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	midsize car	5	15	22	17	4	No	511
BMW 550i	4.4	8	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	midsize car	6	15	22	17	4	No	511
BMW 550i	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	midsize car	5	16	24	19	4	No	477
BMW 550i	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	midsize car	6	16	24	19	4	No	477
BMW 550i	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	midsize car	5	17	25	20	5	No	453
BMW 550i	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	midsize car	6	17	25	20	5	No	453
BMW 550i Gran Turismo	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	large car	5	16	24	19	4	No	473
BMW 550i Gran Turismo	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	large car	6	16	24	19	4	No	473
BMW 550i Gran Turismo	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	large car	5	16	24	19	4	No	480
BMW 550i Gran Turismo	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	large car	6	16	24	19	4	No	480
BMW 640i	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0F10	small car	5	23	33	26	7	No	341
BMW 640i	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0F10	small car	6	23	33	26	7	Yes	341
BMW 640i Convertible	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0F10	small car	5	20	30	24	6	No	374
BMW 640i Convertible	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0F10	small car	6	20	30	24	6	No	374
BMW 640i Gran Coupe	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0F10	small car	5	20	30	24	6	No	374
BMW 640i Gran Coupe	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0F10	small car	6	20	30	24	6	No	374
BMW 650i	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	small car	5	16	24	19	4	No	460
BMW 650i	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	small car	6	16	24	19	4	No	460
BMW 650i	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	small car	5	17	25	19	4	No	458
BMW 650i	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	small car	6	17	25	19	4	No	458
BMW 650i Convertible	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	small car	5	16	24	19	4	No	473
BMW 650i Convertible	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	small car	6	16	24	19	4	No	473
BMW 650i Convertible	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	small car	5	17	25	19	4	No	458
BMW 650i Convertible	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	small car	6	17	25	19	4	No	458
BMW 650i Gran Coupe	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	small car	5	16	24	19	4	No	473
BMW 650i Gran Coupe	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	small car	6	16	24	19	4	No	473
BMW 650i Gran Coupe	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	small car	5	17	25	19	4	No	458
BMW 650i Gran Coupe	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	small car	6	17	25	19	4	No	458
BMW 740Li	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0F10	large car	5	19	28	22	5	No	400
BMW 740Li	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0F10	large car	6	19	28	22	5	No	400
BMW 740Li	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0F10	large car	5	19	28	22	5	No	399
BMW 740Li	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0F10	large car	6	19	28	22	5	No	399
BMW 740i	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0F10	large car	5	19	28	22	5	No	399
BMW 740i	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0F10	large car	6	19	28	22	5	No	399
BMW 750Li	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	large car	5	16	24	19	4	No	473
BMW 750Li	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	large car	6	16	24	19	4	No	473
BMW 750Li	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	large car	5	16	24	19	4	No	480
BMW 750Li	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	large car	6	16	24	19	4	No	480
BMW 750i	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	large car	5	16	24	19	4	No	473
BMW 750i	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	large car	6	16	24	19	4	No	473
BMW 750i	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	large car	5	17	25	19	4	No	458
BMW 750i	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	large car	6	17	25	19	4	No	458
BMW 760Li	6	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV06.0N74	large car	5	13	20	15	3	No	586
BMW 760Li	6	12	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV06.0N74	large car	6	13	20	15	3	No	586
BMW ActiveHybrid 3	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0AH3	small car	5	25	33	28	7	No	313
BMW ActiveHybrid 3	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0AH3	small car	6	25	33	28	7	Yes	313
BMW ActiveHybrid 5	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0AH5	midsize car	5	23	30	26	7	No	346
BMW ActiveHybrid 5	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0AH5	midsize car	6	23	30	26	7	Yes	346
BMW ActiveHybrid 7L	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV03.0AH5	large car	5	22	30	25	6	No	350
BMW ActiveHybrid 7L	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV03.0AH5	large car	6	22	30	25	6	No	350
BMW Alpina B7 LWB	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	large car	5	16	24	19	4	No	473
BMW Alpina B7 LWB	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	large car	6	16	24	19	4	No	473
BMW Alpina B7 LWB	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	large car	5	16	24	19	4	No	480
BMW Alpina B7 LWB	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	large car	6	16	24	19	4	No	480
BMW Alpina B7 SWB	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	large car	5	16	24	19	4	No	473
BMW Alpina B7 SWB	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	large car	6	16	24	19	4	No	473
BMW Alpina B7 SWB	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4N63	large car	5	16	24	19	4	No	480
BMW Alpina B7 SWB	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXV04.4N63	large car	6	16	24	19	4	No	480
BMW M3 Convertible	4	8	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.0S65	small car	5	14	20	16	3	No	564
BMW M3 Convertible	4	8	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DBMXV04.0S65	small car	5	14	20	16	3	No	564
BMW M3 Convertible	4	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.0S65	small car	5	13	20	16	3	No	565
BMW M3 Convertible	4	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DBMXV04.0S65	small car	5	13	20	16	3	No	565
BMW M3 Coupe	4	8	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.0S65	small car	5	14	20	16	3	No	554
BMW M3 Coupe	4	8	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DBMXV04.0S65	small car	5	14	20	16	3	No	554
BMW M3 Coupe	4	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.0S65	small car	5	14	20	16	3	No	546
BMW M3 Coupe	4	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DBMXV04.0S65	small car	5	14	20	16	3	No	546
BMW M5	4.4	8	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4S63	midsize car	5	14	20	16	3	No	554
BMW M5	4.4	8	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DBMXV04.4S63	midsize car	5	14	20	16	3	No	554
BMW M5	4.4	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4S63	midsize car	5	15	22	17	4	No	517
BMW M5	4.4	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DBMXV04.4S63	midsize car	5	15	22	17	4	No	517
BMW M6 Convertible	4.4	8	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4S63	small car	5	14	20	16	3	No	554
BMW M6 Convertible	4.4	8	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DBMXV04.4S63	small car	5	14	20	16	3	No	554
BMW M6 Convertible	4.4	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4S63	small car	5	15	22	17	4	No	517
BMW M6 Convertible	4.4	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DBMXV04.4S63	small car	5	15	22	17	4	No	517
BMW M6 Coupe	4.4	8	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4S63	small car	5	14	20	16	3	No	554
BMW M6 Coupe	4.4	8	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DBMXV04.4S63	small car	5	14	20	16	3	No	554
BMW M6 Coupe	4.4	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4S63	small car	5	15	22	17	4	No	517
BMW M6 Coupe	4.4	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DBMXV04.4S63	small car	5	15	22	17	4	No	517
BMW M6 Gran Coupe	4.4	8	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4S63	small car	5	14	20	16	3	No	554
BMW M6 Gran Coupe	4.4	8	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DBMXV04.4S63	small car	5	14	20	16	3	No	554
BMW M6 Gran Coupe	4.4	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXV04.4S63	small car	5	15	22	17	4	No	517
BMW M6 Gran Coupe	4.4	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DBMXV04.4S63	small car	5	15	22	17	4	No	517
BMW X1 sDrive28i	2	4	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ02.0N20	large car	5	24	34	28	7	No	323
BMW X1 sDrive28i	2	4	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ02.0N20	large car	6	24	34	28	7	Yes	323
BMW X1 xDrive28i	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ02.0N20	large car	5	22	33	26	7	No	321
BMW X1 xDrive28i	2	4	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ02.0N20	large car	6	22	33	26	7	Yes	321
BMW X1 xDrive35i	3	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ03.0N55	large car	5	18	27	21	5	No	418
BMW X1 xDrive35i	3	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ03.0N55	large car	6	18	27	21	5	No	418
BMW X3	2	4	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ02.0N20	small SUV	5	21	28	24	6	No	370
BMW X3	2	4	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ02.0N20	small SUV	6	21	28	24	6	No	370
BMW X3	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXJ03.0N55	small SUV	5	19	26	21	5	No	415
BMW X3	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXJ03.0N55	small SUV	6	19	26	21	5	No	415
BMW X5	3	6	SemiAuto-6	4WD	Diesel	FA	B5	Federal Tier 2 Bin 5	DBMXT03.0M57	standard SUV	5	19	26	22	4	No	463
BMW X5	3	6	SemiAuto-6	4WD	Diesel	CA	L2	California LEV-II LEV	DBMXT03.0M57	standard SUV	5	19	26	22	4	No	463
BMW X5	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXT03.0E70	standard SUV	5	16	23	19	4	No	478
BMW X5	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXT03.0E70	standard SUV	6	16	23	19	4	No	478
BMW X5	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DBMXT04.4E71	standard SUV	5	14	20	16	3	No	548
BMW X5	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DBMXT04.4E71	standard SUV	6	14	20	16	3	No	548
