Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay
BMW 328Ci Convertible	3	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0E89	small car	6	18	27	21	4	no
BMW 328Ci Convertible	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0E89	small car	5	17	26	20	4	no
BMW 328Ci Convertible	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.051R	small car	5	17	26	20	4	no
BMW 328Ci Convertible	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0E89	small car	5	18	27	21	4	no
BMW 328Ci Convertible	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.051R	small car	5	18	27	21	4	no
BMW 328i	3	6	Man-6	4WD	Gasoline	CA	S2	California LEV-II SULEV	BBMXV03.051R	small car	8	17	25	20	4	no
BMW 328i	3	6	SemiAuto-6	4WD	Gasoline	CA	S2	California LEV-II SULEV	BBMXV03.051R	small car	8	17	26	20	4	no
BMW 328i	3	6	Man-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	BBMXV03.051R	small car	8	18	28	22	5	no
BMW 328i	3	6	SemiAuto-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	BBMXV03.051R	small car	8	18	28	22	5	no
BMW 328i	3	6	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0E89	small car	6	17	25	20	4	no
BMW 328i	3	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0E89	small car	6	17	26	20	4	no
BMW 328i	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0E89	small car	6	18	28	22	5	no
BMW 328i	3	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0E89	small car	6	18	28	22	5	no
BMW 328i	3	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0E89	small car	5	17	25	20	4	no
BMW 328i	3	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.051R	small car	5	17	25	20	4	no
BMW 328i	3	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0E89	small car	5	17	26	20	4	no
BMW 328i	3	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.051R	small car	5	17	26	20	4	no
BMW 328i	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0E89	small car	5	18	28	22	5	no
BMW 328i	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.051R	small car	5	18	28	22	5	no
BMW 328i	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0E89	small car	5	18	28	22	5	no
BMW 328i	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.051R	small car	5	18	28	22	5	no
BMW 328i Sports Wagon	3	6	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0E89	station wagon	6	17	25	20	4	no
BMW 328i Sports Wagon	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0E89	station wagon	6	17	26	20	4	no
BMW 328i Sports Wagon	3	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0E89	station wagon	6	17	26	20	4	no
BMW 328i Sports Wagon	3	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0E89	station wagon	6	18	27	21	4	no
BMW 328i Sports Wagon	3	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0E89	station wagon	5	17	25	20	4	no
BMW 328i Sports Wagon	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0E89	station wagon	5	17	26	20	4	no
BMW 328i Sports Wagon	3	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0E89	station wagon	5	17	26	20	4	no
BMW 328i Sports Wagon	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0E89	station wagon	5	18	27	21	4	no
BMW 335Ci	3	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0N55	small car	6	18	27	21	4	no
BMW 335Ci	3	6	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0N55	small car	6	19	26	22	5	no
BMW 335Ci	3	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0N55	small car	6	19	28	22	5	no
BMW 335Ci	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0N55	small car	6	19	28	22	5	no
BMW 335Ci	3	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0N55	small car	5	18	27	21	4	no
BMW 335Ci	3	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0N55	small car	5	19	26	22	5	no
BMW 335Ci	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0N55	small car	5	19	28	22	5	no
BMW 335Ci	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0N55	small car	5	19	28	22	5	no
BMW 335Ci Convertible	3	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0N55	small car	6	19	28	22	5	no
BMW 335Ci Convertible	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0N55	small car	6	19	28	22	5	no
BMW 335Ci Convertible	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0N55	small car	5	19	28	22	5	no
BMW 335Ci Convertible	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0N55	small car	5	19	28	22	5	no
BMW 335d	3	6	SemiAuto-6	2WD	Diesel	FA	B5	Federal Tier 2 Bin 5	BBMXV03.0M57	small car	5	23	36	27	5	no
BMW 335d	3	6	SemiAuto-6	2WD	Diesel	CA	L2	California LEV-II LEV	BBMXV03.0M57	small car	5	23	36	27	5	no
BMW 335i	3	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0N55	small car	6	18	27	21	4	no
BMW 335i	3	6	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0N55	small car	6	19	26	22	5	no
BMW 335i	3	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0N55	small car	6	19	28	22	5	no
BMW 335i	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0N55	small car	6	19	28	22	5	no
BMW 335i	3	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0N55	small car	5	18	27	21	4	no
BMW 335i	3	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0N55	small car	5	19	26	22	5	no
BMW 335i	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0N55	small car	5	19	28	22	5	no
BMW 335i	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0N55	small car	5	19	28	22	5	no
BMW 335is Convertible	3	6	SemiAuto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV03.0ULR	small car	6	17	24	19	3	no
BMW 335is Convertible	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV03.0ULR	small car	6	18	26	21	4	no
BMW 335is Convertible	3	6	SemiAuto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.0ULR	small car	5	17	24	19	3	no
BMW 335is Convertible	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.0ULR	small car	5	18	26	21	4	no
BMW 335is Coupe	3	6	SemiAuto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV03.0ULR	small car	6	17	24	19	3	no
BMW 335is Coupe	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV03.0ULR	small car	6	18	26	21	4	no
BMW 335is Coupe	3	6	SemiAuto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.0ULR	small car	5	17	24	19	3	no
BMW 335is Coupe	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.0ULR	small car	5	18	26	21	4	no
BMW 528i	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0E89	midsize car	6	22	32	25	6	yes
BMW 528i	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0E89	midsize car	5	22	32	25	6	no
BMW 535i	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV03.0F10	midsize car	6	19	28	22	5	no
BMW 535i	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV03.0F10	midsize car	6	20	29	23	5	no
BMW 535i	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV03.0F10	midsize car	6	20	30	24	5	no
BMW 535i	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.0F10	midsize car	5	19	28	22	5	no
BMW 535i	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.0F10	midsize car	5	20	29	23	5	no
BMW 535i	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.0F10	midsize car	5	20	30	24	5	no
BMW 535i Gran Turismo	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV03.0F10	large car	6	18	27	21	4	no
BMW 535i Gran Turismo	3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV03.0F10	large car	6	20	30	24	5	no
BMW 535i Gran Turismo	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.0F10	large car	5	18	27	21	4	no
BMW 535i Gran Turismo	3	6	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.0F10	large car	5	20	30	24	5	no
BMW 550i	4.4	8	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV04.4N63	midsize car	6	15	22	17	2	no
BMW 550i	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV04.4N63	midsize car	6	16	24	18	3	no
BMW 550i	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV04.4N63	midsize car	6	17	25	20	4	no
BMW 550i	4.4	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.4N63	midsize car	5	15	22	17	2	no
BMW 550i	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.4N63	midsize car	5	16	24	18	3	no
BMW 550i	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.4N63	midsize car	5	17	25	20	4	no
BMW 550i Gran Turismo	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV04.4N63	large car	6	15	22	17	2	no
BMW 550i Gran Turismo	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV04.4N63	large car	6	15	22	18	3	no
BMW 550i Gran Turismo	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.4N63	large car	5	15	22	17	2	no
BMW 550i Gran Turismo	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.4N63	large car	5	15	22	18	3	no
BMW 740Li	3	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV03.0F01	large car	6	17	25	20	4	no
BMW 740Li	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.0F01	large car	5	17	25	20	4	no
BMW 740i	3	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV03.0F01	large car	6	17	25	20	4	no
BMW 740i	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.0F01	large car	5	17	25	20	4	no
BMW 750Li	4.4	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV04.4N63	large car	6	14	20	16	1	no
BMW 750Li	4.4	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV04.4N63	large car	6	14	22	17	2	no
BMW 750Li	4.4	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.4N63	large car	5	14	20	16	1	no
BMW 750Li	4.4	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.4N63	large car	5	14	22	17	2	no
BMW 750i	4.4	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV04.4N63	large car	6	14	20	16	1	no
BMW 750i	4.4	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV04.4N63	large car	6	15	22	17	2	no
BMW 750i	4.4	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.4N63	large car	5	14	20	16	1	no
BMW 750i	4.4	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.4N63	large car	5	15	22	17	2	no
BMW 760Li	6	12	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV06.0N74	large car	6	13	19	15	1	no
BMW 760Li	6	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV06.0N74	large car	5	13	19	15	1	no
BMW ActiveHybrid 7	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV04.4F04	midsize car	6	17	24	20	4	no
BMW ActiveHybrid 7	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.4F04	midsize car	5	17	24	20	4	no
BMW ActiveHybrid 7L	4.4	8	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV04.4F04	large car	6	17	24	20	4	no
BMW ActiveHybrid 7L	4.4	8	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.4F04	large car	5	17	24	20	4	no
BMW ActiveHybrid X6	4.4	8	SemiAuto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXT04.4E72	SUV	6	17	19	18	3	no
BMW ActiveHybrid X6	4.4	8	SemiAuto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXT04.4E72	SUV	5	17	19	18	3	no
BMW Alpina B7 LWB	4.4	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV04.4N63	large car	6	14	20	16	1	no
BMW Alpina B7 LWB	4.4	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV04.4N63	large car	6	14	22	17	2	no
BMW Alpina B7 LWB	4.4	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.4N63	large car	5	14	20	16	1	no
BMW Alpina B7 LWB	4.4	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.4N63	large car	5	14	22	17	2	no
BMW Alpina B7 SWB	4.4	8	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV04.4N63	large car	6	14	20	16	1	no
BMW Alpina B7 SWB	4.4	8	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXV04.4N63	large car	6	14	22	17	2	no
BMW Alpina B7 SWB	4.4	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.4N63	large car	5	14	20	16	1	no
BMW Alpina B7 SWB	4.4	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.4N63	large car	5	14	22	17	2	no
BMW M3	4	8	SemiAuto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.0S65	small car	5	14	20	16	1	no
BMW M3	4	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.0S65	small car	5	14	20	16	1	no
BMW M3	4	8	SemiAuto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	BBMXV04.0S65	small car	5	14	20	16	1	no
BMW M3	4	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BBMXV04.0S65	small car	5	14	20	16	1	no
BMW M3 Convertible	4	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.0S65	small car	5	13	20	16	1	no
BMW M3 Convertible	4	8	SemiAuto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.0S65	small car	5	14	20	16	1	no
BMW M3 Convertible	4	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BBMXV04.0S65	small car	5	13	20	16	1	no
BMW M3 Convertible	4	8	SemiAuto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	BBMXV04.0S65	small car	5	14	20	16	1	no
BMW M3 Coupe	4	8	SemiAuto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.0S65	small car	5	14	20	16	1	no
BMW M3 Coupe	4	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV04.0S65	small car	5	14	20	16	1	no
BMW M3 Coupe	4	8	SemiAuto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	BBMXV04.0S65	small car	5	14	20	16	1	no
BMW M3 Coupe	4	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BBMXV04.0S65	small car	5	14	20	16	1	no
BMW X3	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0E89	SUV	6	19	25	21	4	no
BMW X3	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0N55	SUV	6	19	26	21	4	no
BMW X3	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0E89	SUV	5	19	25	21	4	no
BMW X3	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0N55	SUV	5	19	26	21	4	no
BMW X5	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXT03.0E70	SUV	6	16	23	19	3	no
BMW X5	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXT04.4E71	SUV	6	14	20	16	1	no
BMW X5	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXT03.0E70	SUV	5	16	23	19	3	no
BMW X5	3	6	SemiAuto-6	4WD	Diesel	FA	B5	Federal Tier 2 Bin 5	BBMXT03.0M57	SUV	5	19	26	22	4	no
BMW X5	3	6	SemiAuto-6	4WD	Diesel	CA	L2	California LEV-II LEV	BBMXT03.0M57	SUV	5	19	26	22	4	no
BMW X5	4.4	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXT04.4S63	SUV	5	12	17	14	1	no
BMW X5	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXT04.4E71	SUV	5	14	20	16	1	no
BMW X5	4.4	8	SemiAuto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BBMXT04.4S63	SUV	5	12	17	14	1	no
BMW X6	3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXT03.0E70	SUV	6	16	23	19	3	no
BMW X6	4.4	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXT04.4E71	SUV	6	14	20	16	1	no
BMW X6	3	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXT03.0E70	SUV	5	16	23	19	3	no
BMW X6	4.4	8	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXT04.4S63	SUV	5	12	17	14	1	no
BMW X6	4.4	8	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXT04.4E71	SUV	5	14	20	16	1	no
BMW X6	4.4	8	SemiAuto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BBMXT04.4S63	SUV	5	12	17	14	1	no
BMW Z4	3	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0E89	small car	6	18	28	22	5	no
BMW Z4	3	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BBMXJ03.0E89	small car	6	18	28	22	5	no
BMW Z4	3	6	SemiAuto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.054R	small car	5	17	24	19	3	no
BMW Z4	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0E89	small car	5	18	28	22	5	no
BMW Z4	3	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXJ03.0E89	small car	5	18	28	22	5	no
BMW Z4	3	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBMXV03.054R	small car	5	19	26	21	4	no
BMW Z4	3	6	SemiAuto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	BBMXV03.054R	small car	5	17	24	19	3	no
BMW Z4	3	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BBMXV03.054R	small car	5	19	26	21	4	no
BUGATTI Veyron	8	16	SemiAuto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BBGTV08.0V16	small car	5	8	15	10	1	no
BUGATTI Veyron	8	16	SemiAuto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	BBGTV08.0V16	small car	5	8	15	10	1	no
BUICK Enclave	3.6	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BGMXJ03.6151	SUV	6	17	24	19	3	no
BUICK Enclave	3.6	6	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BGMXJ03.6151	SUV	6	16	22	18	3	no
BUICK Enclave	3.6	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BGMXJ03.6151	SUV	5	17	24	19	3	no
BUICK Enclave	3.6	6	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BGMXJ03.6151	SUV	5	16	22	18	3	no
BUICK Lacrosse	2.4	4	SemiAuto-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	BGMXV02.4050	midsize car	9	19	30	23	5	no
BUICK Lacrosse	2.4	4	SemiAuto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXJ02.4151	midsize car	6	19	30	23	5	no
BUICK Lacrosse	2.4	4	SemiAuto-6	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	BGMXV02.4050	midsize car	6	19	30	23	5	no
BUICK Lacrosse	3.6	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BGMXJ03.6151	midsize car	6	16	26	20	4	no
BUICK Lacrosse	3.6	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BGMXJ03.6151	midsize car	6	17	27	20	4	no
BUICK Lacrosse	3.6	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BGMXJ03.6151	midsize car	5	16	26	20	4	no
BUICK Lacrosse	3.6	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BGMXJ03.6151	midsize car	5	17	27	20	4	no
BUICK Lucerne	3.9	6	Auto-4	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BGMXV03.9055	large car	6/6	13/17	20/27	15/21	4/4	no
BUICK Lucerne	4.6	8	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BGMXV04.6065	large car	5	15	23	18	3	no
BUICK REGAL	2	4	SemiAuto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BGMXV02.0001	midsize car	6/6	13/18	21/28	16/22	5/5	no
BUICK REGAL	2	4	Man-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BGMXV02.0001	midsize car	6/6	15/20	22/32	17/24	5/5	no
BUICK REGAL	2.4	4	SemiAuto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXJ02.4151	midsize car	6	19	30	23	5	no
CADILLAC CTS	3	6	Man-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXJ03.0157	midsize car	6	16	26	19	3	no
CADILLAC CTS	3	6	SemiAuto-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXJ03.0157	midsize car	6	18	26	21	4	no
CADILLAC CTS	3	6	SemiAuto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXJ03.0157	midsize car	6	18	27	22	5	no
CADILLAC CTS	3.6	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BGMXV03.6053	midsize car	5	16	25	19	3	no
CADILLAC CTS	3.6	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BGMXV03.6053	midsize car	5	18	27	21	4	no
CADILLAC CTS	3.6	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BGMXV03.6053	midsize car	5	18	27	21	4	no
CADILLAC CTS	3.6	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BGMXV03.6053	midsize car	5	16	25	19	3	no
CADILLAC CTS	3.6	6	SemiAuto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BGMXV03.6053	midsize car	5	18	27	21	4	no
CADILLAC CTS	3.6	6	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BGMXV03.6053	midsize car	5	18	27	21	4	no
CADILLAC CTS	6.2	8	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BGMXV06.2087	midsize car	5	12	18	14	1	no
CADILLAC CTS	6.2	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BGMXV06.2087	midsize car	5	14	19	16	1	no
CADILLAC CTS	6.2	8	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BGMXV06.2087	midsize car	5	12	18	14	1	no
CADILLAC CTS	6.2	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BGMXV06.2087	midsize car	5	14	19	16	1	no
